,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n200_4.dat,6,201,5,157186,59016,2.66344,0,24361.8,59016,0.412801,56,159905,58848,2.71726,0,25135,58848,0.427118,61,155264,58998,2.63169,0,25273.3,58998,0.428376,63,148570,58626,2.5342,0,24592.9,58626,0.419487,55,152749,59262,2.57751,0,24685.2,59262,0.416543,57,150423,59304,2.53647,0,24730.9,59304,0.417018,59,152775,58226,2.62383,0,24262.6,58226,0.416696,60,157193,59186,2.65591,0,24669.9,59186,0.41682,61,151436,59542,2.54336,0,25134.3,59542,0.422127,60,158918,58801,2.70264,0,24925.1,58801,0.423889,61
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n200_5.dat,6,201,6,158658,58468,2.71358,0,25329.5,58468,0.433221,65,150361,58923,2.55182,0,25496,58923,0.4327,65,155910,58505,2.6649,0,25721.7,58505,0.43965,65,152106,58831,2.58547,0,25527,58831,0.433904,64,155864,58884,2.64696,0,25553.6,58884,0.433965,66,161424,58631,2.75321,0,26031.8,58631,0.443994,65,155681,59092,2.63455,0,25818.8,59092,0.436925,70,150628,57950,2.59927,0,25395,57950,0.438223,63,156041,58083,2.68652,0,25966.1,58083,0.447052,68,154768,58804,2.63193,0,25637.7,58804,0.435986,65
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_2.dat,6,51,3,45711.2,13392,3.41332,0,14961.3,13392,1.11718,11,48251.7,12684,3.80414,0,14562.5,12684,1.1481,11,40856.3,13204,3.09423,0,14797.4,13204,1.12068,12,47779.4,13593,3.515,0,15494,13593,1.13985,12,52390.9,13411,3.90656,0,14770.3,13411,1.10136,11,49587.9,13631,3.63788,0,14831.7,13631,1.08809,12,48725.5,13433,3.6273,0,15329.4,13433,1.14117,12,46550.4,13648,3.41078,0,15027.9,13648,1.10111,11,48765.2,13197,3.69517,0,14989.1,13197,1.1358,12,46912.1,13333,3.51849,0,14539.2,13333,1.09047,10
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_3.dat,6,51,4,51183.6,13733,3.72705,0,17296.1,13733,1.25946,15,47770,13385,3.56892,0,16474,13385,1.23078,14,46656.6,13212,3.53138,0,16355.1,13212,1.2379,14,49791.4,13705,3.63308,0,16934.7,13705,1.23566,14,47747.3,13563,3.52041,0,16649.4,13563,1.22756,13,47177.2,12972,3.63685,0,16091.8,12972,1.2405,13,50719.5,13189,3.84559,0,16643.2,13189,1.2619,15,45606.5,13125,3.47478,0,16355.8,13125,1.24615,13,43754.1,13015,3.36182,0,16317.1,13015,1.25371,13,49763.3,13103,3.79786,0,16563.2,13103,1.26407,13
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_4.dat,6,51,5,51775.9,13489,3.83838,0,18592.6,13489,1.37835,15,47275.1,13273,3.56175,0,18557.9,13273,1.39817,15,52351.4,13030,4.01776,0,19080,13030,1.46431,16,46705.1,13724,3.40317,0,18920.9,13724,1.37867,14,51655.3,13337,3.87308,0,19077.8,13337,1.43044,16,50117.3,13270,3.77674,0,19167.1,13270,1.4444,16,48215.2,13249,3.63916,0,18890.9,13249,1.42584,14,54576.3,12984,4.20335,0,18925.6,12984,1.45761,16,53898.2,13382,4.02766,0,18828.6,13382,1.40701,16,49051.1,12767,3.84202,0,18223.2,12767,1.42737,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_5.dat,6,51,6,53688.4,13585,3.95204,0,21354.5,13585,1.57192,16,51962.5,13394,3.87953,0,21688.5,13394,1.61927,16,51423.2,12756,4.03129,0,20634.1,12756,1.6176,16,50336,13213,3.80958,0,20972.3,13213,1.58725,17,49442.9,13183,3.7505,0,21066.1,13183,1.59798,16,51680.7,13644,3.78779,0,21483.8,13644,1.5746,15,50024.4,13500,3.70551,0,21245.9,13500,1.57377,17,52581.3,13622,3.86003,0,21744,13622,1.59624,16,52085.3,13471,3.86648,0,21092.8,13471,1.56579,14,51578.5,13050,3.95238,0,20924.5,13050,1.60341,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n100_2.dat,6,101,3,76251.5,27667,2.75605,0,18502.7,27667,0.668763,23,74737.1,28195,2.65072,0,18501.8,28195,0.656207,21,70341.6,27167,2.58923,0,18256,27167,0.671993,22,74928.2,27732,2.70187,0,18211.3,27732,0.65669,21,80424.1,28511,2.82081,0,18744.8,28511,0.65746,24,74272.3,28321,2.62252,0,17914.2,28321,0.632541,22,73463.9,27641,2.65779,0,18618.8,27641,0.673595,22,78270.3,28532,2.74325,0,18723.9,28532,0.656242,24,76517.9,28284,2.70534,0,18302.5,28284,0.647096,23,73974.1,27525,2.68753,0,18773.2,27525,0.682041,23
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n100_3.dat,6,101,4,78170.1,27832,2.80864,0,19550.9,27832,0.702462,25,72754.1,27838,2.61348,0,19195.2,27838,0.689534,26,76535.5,28117,2.72204,0,19590.2,28117,0.696738,29,73605.3,27898,2.63837,0,19348.8,27898,0.693555,28,77882,27058,2.87833,0,19175.4,27058,0.708676,26,77083.3,28004,2.75258,0,19580.4,28004,0.6992,27,80340,27904,2.87916,0,19054.3,27904,0.682852,27,74420,27843,2.67284,0,19370.4,27843,0.6957,29,81351,28139,2.89104,0,18844.5,28139,0.669693,26,73672.7,26894,2.73937,0,18839.5,26894,0.70051,24
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n100_4.dat,6,101,5,75156.9,28070,2.67748,0,20732,28070,0.738584,30,77930.2,27527,2.83105,0,20394.7,27527,0.740897,30,76156.1,27630,2.75628,0,21114.4,27630,0.764184,32,78736.7,27471,2.86618,0,20908.6,27471,0.761116,30,78313.3,27694,2.82781,0,20489,27694,0.739834,32,76982.1,27488,2.80057,0,21482.3,27488,0.781514,30,74318.7,27021,2.75041,0,20979.5,27021,0.776414,33,79280.4,27322,2.9017,0,20642.8,27322,0.755538,30,79410.9,28023,2.83378,0,21535.1,28023,0.76848,32,77932.6,27944,2.78888,0,21016.2,27944,0.752082,30
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n100_5.dat,6,101,6,80873.2,28410,2.84665,0,22810.8,28410,0.802915,33,77122.9,26861,2.87119,0,22198.9,26861,0.826436,33,78695.6,28537,2.75767,0,23019.3,28537,0.806646,31,81097.5,27873,2.90954,0,22493.8,27873,0.80701,35,81323.5,27901,2.91472,0,22819.6,27901,0.817878,35,75894.9,27780,2.732,0,22801.3,27780,0.820781,32,81985,27922,2.93622,0,22690.3,27922,0.812632,34,75818.9,27665,2.74061,0,22844,27665,0.825738,32,78255.9,27116,2.88597,0,22234.6,27116,0.819981,28,73376.9,27221,2.6956,0,22275,27221,0.818302,35
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n200_2.dat,6,201,3,171200,55402,3.09013,0,23443.2,55402,0.423147,45,163401,54948,2.97374,0,23427.7,54948,0.426361,46,164563,54601,3.01391,0,23559.1,54601,0.431478,44,161669,54876,2.94607,0,23320.8,54876,0.424973,43,168636,54770,3.07899,0,22997.4,54770,0.419891,46,170017,55016,3.09032,0,23249.8,55016,0.422601,44,161393,55550,2.90537,0,23404.4,55550,0.421322,48,164011,56118,2.9226,0,23456.7,56118,0.417988,47,155172,54251,2.86025,0,23012.6,54251,0.424187,43,172382,54942,3.13754,0,23299.5,54942,0.424075,45
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n200_3.dat,6,201,4,166538,55686,2.99066,0,24011.2,55686,0.43119,58,175518,54577,3.21596,0,24191.9,54577,0.443261,62,172446,54944,3.13857,0,24243.4,54944,0.441238,61,174101,54922,3.16996,0,24059.1,54922,0.438059,59,172297,55509,3.10394,0,24008.6,55509,0.432518,60,161384,55502,2.90771,0,24008.4,55502,0.432568,67,169982,55130,3.08329,0,24203.3,55130,0.439023,65,169585,55719,3.04357,0,24593.4,55719,0.441383,62,168574,54542,3.09073,0,24442.1,54542,0.448134,64,168707,55257,3.05314,0,24181.3,55257,0.437615,64
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n200_4.dat,6,201,5,169805,55055,3.08429,0,25891.9,55055,0.470292,74,169985,55147,3.0824,0,25817.8,55147,0.468164,69,169781,55877,3.03848,0,25091,55877,0.44904,72,163632,55719,2.93674,0,25828.3,55719,0.463546,69,173040,55265,3.13109,0,25673.6,55265,0.464554,74,169578,56035,3.02629,0,25675.1,56035,0.458197,73,171269,56202,3.04738,0,25541.9,56202,0.454466,69,171409,55215,3.10439,0,25235.2,55215,0.457035,68,169858,55549,3.0578,0,25156.3,55549,0.452866,66,167094,54689,3.05535,0,25497.5,54689,0.466227,85
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n200_5.dat,6,201,6,167322,56142,2.98034,0,26923.2,56142,0.479555,80,175480,56173,3.12392,0,26860.4,56173,0.478172,72,164595,55468,2.96739,0,27094.5,55468,0.48847,78,174328,54783,3.18215,0,26357.4,54783,0.481124,77,170051,56223,3.02458,0,27102.6,56223,0.482055,79,177618,55115,3.22268,0,26776.3,55115,0.485825,79,175122,55900,3.13277,0,27547.4,55900,0.492799,77,167674,55746,3.00782,0,27071,55746,0.485614,88,162941,55691,2.92581,0,27091.7,55691,0.486465,75,166149,55053,3.01798,0,26628,55053,0.483679,74
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_2.dat,6,51,3,38661.8,13279,2.9115,0,13647,13279,1.02771,12,38783.3,13138,2.952,0,13581.3,13138,1.03374,12,36674.1,12786,2.8683,0,13665.4,12786,1.06878,12,38159.4,13022,2.93038,0,14328.8,13022,1.10036,13,39721.5,12851,3.09093,0,13774.2,12851,1.07184,11,42043.1,13394,3.13895,0,14553,13394,1.08653,14,40082.3,12981,3.08776,0,14762.2,12981,1.13721,12,38629.4,13476,2.86653,0,14604.9,13476,1.08377,12,38277.9,13076,2.92734,0,13984.9,13076,1.06951,11,37514.3,13194,2.84328,0,13164.5,13194,0.997768,11
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_3.dat,6,51,4,41235.9,13314,3.09718,0,15764.5,13314,1.18405,16,40597.7,13376,3.03511,0,15472.6,13376,1.15675,15,40628.8,13786,2.9471,0,15911.5,13786,1.15418,15,39709.7,13550,2.9306,0,15440.4,13550,1.13951,15,39292.9,13838,2.83949,0,15350.3,13838,1.10929,14,37391.9,13232,2.82587,0,14380.7,13232,1.08681,13,40617.2,13064,3.10909,0,15105.1,13064,1.15624,15,40556.8,13344,3.03933,0,15390.4,13344,1.15335,14,37421,12864,2.90897,0,14414.9,12864,1.12056,13,38566.1,12985,2.97005,0,14674.4,12985,1.1301,14
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_4.dat,6,51,5,38812.3,13458,2.88396,0,16733.4,13458,1.24338,15,38995.9,13793,2.82722,0,16963.9,13793,1.22989,17,37513.3,13095,2.8647,0,16009.5,13095,1.22256,14,39737.6,13147,3.02256,0,16657.4,13147,1.26701,16,40913.1,13562,3.01674,0,16709.4,13562,1.23208,14,37782.5,13137,2.87604,0,16358.6,13137,1.24523,14,39976.3,12866,3.10713,0,16887.2,12866,1.31255,17,38460.2,12996,2.95939,0,16434.4,12996,1.26457,15,41219,13937,2.95753,0,16942.7,13937,1.21567,16,41090.1,12873,3.19196,0,16013.8,12873,1.24398,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_5.dat,6,51,6,43623,13503,3.23061,0,18013.8,13503,1.33406,16,41438.9,13000,3.18761,0,18272,13000,1.40554,16,41323.4,13572,3.04475,0,18084.2,13572,1.33246,16,41942.8,13730,3.05483,0,18697.2,13730,1.36177,17,41598.5,13415,3.1009,0,18038,13415,1.34462,17,39540.5,13316,2.9694,0,18356,13316,1.37849,16,40745.2,13279,3.0684,0,18093.1,13279,1.36253,17,42081.6,13433,3.1327,0,18792.7,13433,1.39899,15,42083.4,13397,3.14126,0,18244,13397,1.3618,17,37861.2,13125,2.88466,0,17173.8,13125,1.30848,14
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n100_2.dat,6,101,3,80486.2,27408,2.9366,0,17060.5,27408,0.622463,21,76818.9,26917,2.85392,0,17147.5,26917,0.637051,20,75147.3,26870,2.7967,0,17222.9,26870,0.64097,21,77441.2,26703,2.9001,0,17019.6,26703,0.637368,22,72785.6,26532,2.74331,0,16965.3,26532,0.639427,22,80383,26976,2.9798,0,17337.5,26976,0.642701,21,81514,26720,3.05067,0,17014.6,26720,0.636773,20,77166.6,26611,2.8998,0,17129.6,26611,0.643704,19,77312.7,26350,2.93407,0,16953.7,26350,0.643406,19,75438.8,26699,2.82553,0,16658.1,26699,0.623921,21
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n100_3.dat,6,101,4,79928.7,26978,2.96274,0,17978.1,26978,0.666398,25,78996.7,26176,3.01791,0,17747.3,26176,0.677997,25,77968.9,27396,2.84599,0,18000.4,27396,0.657044,22,83223.2,26795,3.10592,0,18010.2,26795,0.672147,24,76920,26638,2.88761,0,17324.9,26638,0.650382,25,82542.3,26531,3.11116,0,17777.2,26531,0.670056,25,82247.2,27133,3.03126,0,17758,27133,0.654482,26,82123.9,27032,3.03802,0,17919.4,27032,0.662897,25,83651.7,26583,3.14681,0,17790.9,26583,0.669258,24,78737.3,27049,2.91091,0,17773.5,27049,0.657086,25
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n100_4.dat,6,101,5,82274.4,26218,3.13809,0,18375.6,26218,0.700879,27,77191.7,25970,2.97234,0,18182.8,25970,0.700146,25,77458.3,26558,2.91657,0,18083.2,26558,0.680894,26,80150.1,27146,2.95255,0,18400.8,27146,0.677845,25,74236,27343,2.71499,0,18433.1,27343,0.674144,25,77634.8,26874,2.88884,0,18421.8,26874,0.685487,26,76282.3,26700,2.85701,0,18518.5,26700,0.693576,26,79602.7,26984,2.95,0,18615.7,26984,0.689879,26,79555.6,26922,2.95504,0,18638.2,26922,0.692304,28,81674.6,27035,3.02107,0,18249.8,27035,0.675042,25
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n100_5.dat,6,101,6,73623.7,26201,2.80996,0,19290.8,26201,0.736263,28,81221.5,26465,3.06901,0,18953.3,26465,0.716163,26,79792.8,26124,3.05439,0,19296.6,26124,0.738653,27,78117.9,26356,2.96395,0,19280.7,26356,0.73155,25,79947.5,27022,2.95861,0,19361.7,27022,0.716517,28,79102.1,26820,2.94937,0,19423.2,26820,0.724207,29,79207.3,27142,2.91825,0,19492.7,27142,0.718175,34,76634.5,26866,2.85247,0,19496.7,26866,0.725702,29,77405.7,26714,2.89757,0,19588.6,26714,0.733272,26,81829.2,26524,3.0851,0,19082.5,26524,0.719443,29
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n200_2.dat,6,201,3,161863,56558,2.86189,0,23978.2,56558,0.423957,41,163796,57487,2.84928,0,23924.1,57487,0.416165,40,154267,57775,2.67013,0,23401.1,57775,0.405038,40,160276,57193,2.80237,0,23438.2,57193,0.409808,41,165490,57855,2.86043,0,23876.6,57855,0.412698,40,161559,57192,2.82486,0,23678.4,57192,0.414016,43,154676,57760,2.6779,0,23291.3,57760,0.403242,40,156289,57249,2.72999,0,23276.7,57249,0.406588,39,159060,57202,2.78066,0,23088.1,57202,0.403625,39,162715,57542,2.82776,0,23774,57542,0.413159,42
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n200_3.dat,6,201,4,160969,57978,2.77637,0,24398.8,57978,0.420829,53,166196,57210,2.90501,0,24302,57210,0.424786,46,153120,56782,2.69663,0,23821,56782,0.419517,50,160548,57074,2.81298,0,23847.6,57074,0.417837,48,163340,57347,2.84827,0,24065.5,57347,0.419648,53,163082,57595,2.83154,0,24312,57595,0.42212,54,160746,57490,2.79608,0,24246.3,57490,0.421748,46,159035,57008,2.7897,0,24359.6,57008,0.427301,49,155908,56802,2.74476,0,23987.6,56802,0.422302,52,163518,57328,2.85232,0,24393.9,57328,0.425515,54
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n200_4.dat,6,201,5,158930,57162,2.78034,0,24441.9,57162,0.427589,51,155037,58101,2.66841,0,25170.4,58101,0.433218,60,156938,56853,2.76042,0,24181.6,56853,0.425336,46,172541,57523,2.99952,0,25276.6,57523,0.439417,56,165240,56388,2.93041,0,24938.2,56388,0.442261,53,163375,57641,2.83436,0,25158.7,57641,0.436472,53,162064,57708,2.80835,0,24732.2,57708,0.428574,51,159605,57205,2.79005,0,25005.8,57205,0.437127,50,155435,57457,2.70524,0,24738.7,57457,0.43056,55,162490,56612,2.87024,0,24940.2,56612,0.440546,54
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n200_5.dat,6,201,6,162747,56914,2.85953,0,24993.8,56914,0.43915,53,160559,57970,2.76969,0,25802.7,57970,0.445104,53,160554,56713,2.831,0,25310.6,56713,0.446292,54,158811,56516,2.81002,0,25585,56516,0.452704,51,164649,56972,2.89,0,25182.2,56972,0.44201,55,162675,56183,2.89545,0,25568.1,56183,0.455085,58,161424,57365,2.81398,0,25556,57365,0.445498,53,153041,57207,2.67522,0,25302.8,57207,0.442303,54,162805,57067,2.85288,0,25488.1,57067,0.446635,55,161309,57113,2.82439,0,25685.9,57113,0.449738,57
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_2.dat,6,51,3,40781.2,13868,2.94067,0,14193.5,13868,1.02347,10,40325.3,13495,2.98816,0,14199.2,13495,1.05219,11,39564.7,13548,2.92034,0,13806.2,13548,1.01906,10,42272.6,13516,3.1276,0,14599.7,13516,1.08018,10,40338.4,13914,2.89912,0,14853.2,13914,1.0675,11,44259,13349,3.31553,0,14053.4,13349,1.05277,11,43026.5,13789,3.12035,0,14491.6,13789,1.05095,12,43351.9,13103,3.30854,0,14075.9,13103,1.07425,10,44970.1,13801,3.25847,0,14465.4,13801,1.04814,11,45793.5,13286,3.44675,0,14249.2,13286,1.07249,10
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_3.dat,6,51,4,46028,13098,3.51412,0,15818.2,13098,1.20768,14,40377.9,13096,3.08322,0,15240.5,13096,1.16375,12,47469.5,13863,3.42419,0,15993.3,13863,1.15367,12,50450.5,13787,3.65928,0,16041.4,13787,1.16352,13,48170.1,13310,3.61909,0,16331.9,13310,1.22704,14,46867.5,13201,3.5503,0,15415.5,13201,1.16775,11,44479.2,14090,3.15679,0,15867.1,14090,1.12613,12,39551.4,12972,3.04898,0,15283.4,12972,1.17818,13,48099.9,13414,3.5858,0,15684.3,13414,1.16925,12,45422.4,12845,3.53619,0,15639.5,12845,1.21756,13
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_4.dat,6,51,5,46147.1,13668,3.37628,0,18257.2,13668,1.33576,15,47257.2,13302,3.55264,0,17891.2,13302,1.345,15,45749.7,12921,3.54073,0,17094,12921,1.32297,13,44714.1,13854,3.22752,0,17859.6,13854,1.28913,15,46631.9,13316,3.50194,0,17702.8,13316,1.32944,14,45986.7,13359,3.44238,0,17505.7,13359,1.31041,15,49506.5,13907,3.55983,0,18489.5,13907,1.32951,16,47130,13525,3.48466,0,17441.8,13525,1.2896,14,44579.6,13566,3.28613,0,17808.3,13566,1.31272,15,42771.2,13369,3.19928,0,18366,13369,1.37378,16
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_5.dat,6,51,6,47726.4,13849,3.4462,0,20468.7,13849,1.47799,15,48671.5,14042,3.46614,0,20759.1,14042,1.47835,16,49485.8,13685,3.61606,0,20389.6,13685,1.48992,15,47681,13023,3.66129,0,19357.5,13023,1.48641,14,48340.5,13965,3.46154,0,20475.8,13965,1.46622,15,44614.9,13966,3.19454,0,20770.7,13966,1.48724,17,50483.9,13374,3.77478,0,20509.7,13374,1.53355,15,49485.2,12952,3.82066,0,20088.9,12952,1.55103,16,46281.9,13590,3.40558,0,20317.8,13590,1.49506,16,48539.7,13441,3.61132,0,20037.2,13441,1.49075,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n100_2.dat,6,101,3,78054,29157,2.67702,0,17928.5,29157,0.614895,21,77883.1,29167,2.67025,0,17292.3,29167,0.592872,19,81520.9,29227,2.78923,0,17755.6,29227,0.607507,21,74339.5,29599,2.51155,0,17195.1,29599,0.580935,22,82343.2,29318,2.80862,0,17898.6,29318,0.610499,20,78527,29036,2.70447,0,17596.9,29036,0.606037,20,81435.2,29245,2.78459,0,17164.5,29245,0.586919,21,86290.2,28789,2.99733,0,17522,28789,0.608636,20,78071.9,28863,2.70491,0,17449.2,28863,0.604553,21,78478.7,28248,2.7782,0,17227.2,28248,0.609854,20
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n100_3.dat,6,101,4,81111.4,28941,2.80265,0,18475.5,28941,0.638385,25,85618.6,29107,2.94151,0,18727.7,29107,0.643409,25,80245.8,28556,2.81012,0,18418,28556,0.644978,23,77633.5,29033,2.67397,0,18670.6,29033,0.643083,24,80777.8,29229,2.76362,0,18556.1,29229,0.634854,25,80212.7,29086,2.75778,0,18362.6,29086,0.631322,24,81282.2,29116,2.79167,0,18058.8,29116,0.620237,23,81235.3,29266,2.77576,0,18328.4,29266,0.626269,26,79769.2,29528,2.70148,0,18780.8,29528,0.636032,26,81566.3,28901,2.82227,0,18648.9,28901,0.645269,26
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n100_4.dat,6,101,5,81586.3,29059,2.80761,0,18801.3,29059,0.647005,26,79544.6,29011,2.74188,0,19272.8,29011,0.664329,28,81767.9,29035,2.81618,0,19365.2,29035,0.66696,29,84090.9,28486,2.95201,0,18771.6,28486,0.658975,28,77945.2,28476,2.73722,0,18827.3,28476,0.661164,26,85209.3,29673,2.87161,0,19492,29673,0.656893,27,82728.8,29540,2.80057,0,19256,29540,0.651862,28,84592.6,28324,2.9866,0,19294.6,28324,0.681209,28,81028.8,28724,2.82094,0,19483.6,28724,0.678303,29,87630.4,29287,2.99213,0,19226.8,29287,0.656496,28
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n100_5.dat,6,101,6,82707,28830,2.86878,0,20182.6,28830,0.700056,28,79920.6,27926,2.86187,0,19649,27926,0.70361,26,81956.1,29282,2.79886,0,20562.2,29282,0.702213,27,84138.9,29292,2.87242,0,20138.8,29292,0.687518,26,80967.9,28977,2.79421,0,20426,28977,0.704905,28,88964.6,29192,3.04757,0,20513.8,29192,0.702721,28,79456.8,28755,2.76323,0,20109.3,28755,0.699332,28,82325.8,28869,2.8517,0,20273.2,28869,0.702247,27,81781.1,29056,2.8146,0,20134,29056,0.692938,30,87142.6,29469,2.95709,0,20465.1,29469,0.694461,29
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n200_2.dat,6,201,3,153975,57901,2.65928,0,23350.7,57901,0.403287,43,166386,56770,2.93087,0,23542.5,56770,0.414699,46,156671,57610,2.7195,0,23473.1,57610,0.407449,43,166797,57799,2.88582,0,23512.3,57799,0.406794,44,165476,58072,2.84949,0,23854.2,58072,0.41077,46,164027,57870,2.8344,0,23760.8,57870,0.410589,46,157811,57239,2.75706,0,23690.6,57239,0.413889,44,167159,57504,2.90691,0,23649.1,57504,0.41126,45,158420,57320,2.76378,0,23577.1,57320,0.411324,44,158747,57623,2.75492,0,23369.8,57623,0.405564,43
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n200_3.dat,6,201,4,160318,57127,2.80634,0,23836,57127,0.417246,62,162067,56233,2.88206,0,23931.3,56233,0.425575,58,161601,57738,2.79887,0,24278.8,57738,0.4205,54,160398,57189,2.80471,0,23826.1,57189,0.41662,57,161980,56668,2.85841,0,24156.2,56668,0.426276,62,173845,57709,3.01245,0,24469.8,57709,0.424021,53,158886,56837,2.79547,0,24201,56837,0.425797,72,157326,57353,2.74312,0,24041.5,57353,0.419185,60,161011,57821,2.78465,0,24414.1,57821,0.422236,50,157484,57182,2.75407,0,23959.1,57182,0.418996,56
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n200_4.dat,6,201,5,156431,57394,2.72557,0,25398.7,57394,0.442533,69,162120,57351,2.82681,0,25163.9,57351,0.43877,67,168760,56577,2.98284,0,25340.4,56577,0.447893,66,161273,56330,2.86301,0,25002.7,56330,0.443862,69,162183,57857,2.80316,0,25184,57857,0.435281,66,156930,57347,2.73651,0,24999.4,57347,0.435932,64,160742,56321,2.85404,0,24918.4,56321,0.442435,65,160973,57401,2.80437,0,25224.5,57401,0.439444,67,158798,57831,2.74589,0,25054.3,57831,0.433233,66,165841,57389,2.88976,0,24909.5,57389,0.434047,68
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n200_5.dat,6,201,6,165439,57438,2.88031,0,27051.5,57438,0.470968,74,167583,58761,2.85195,0,26766.3,58761,0.455511,74,159890,57360,2.78747,0,26306.8,57360,0.458627,75,163654,56873,2.87753,0,26301.7,56873,0.462463,70,166191,56645,2.93391,0,26467.4,56645,0.467251,73,170254,59036,2.8839,0,26854.6,59036,0.454885,77,158679,57655,2.75221,0,26511.2,57655,0.459825,73,164131,57283,2.86527,0,26354.6,57283,0.460077,68,160082,57148,2.80118,0,26629.4,57148,0.465973,74,169415,56927,2.97601,0,26545,56927,0.466299,83
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n50_2.dat,6,51,3,39344.7,13789,2.85334,0,14500.2,13789,1.05157,12,40620.5,13132,3.09324,0,13759.3,13132,1.04777,11,37439.4,13413,2.79127,0,13928.5,13413,1.03843,12,42313.8,13535,3.12625,0,14314,13535,1.05756,13,39237.3,13407,2.92663,0,14226.1,13407,1.06109,12,39708.2,12802,3.10172,0,14065,12802,1.09865,13,40852.3,12896,3.16783,0,13765.3,12896,1.06741,12,38899.6,12880,3.02015,0,13837.9,12880,1.07437,11,40207.1,12849,3.1292,0,13601.9,12849,1.05859,11,38321.2,12848,2.98266,0,13910.5,12848,1.0827,12
